Timestamp,Voltage (V),Current (A),Power (W),Energy (kWh),Status
11/10/2025 9:43,227.2,0.836,95.1,0.013764,ON
11/10/2025 9:43,227.2,0.836,95.1,0.013896,ON
11/10/2025 9:43,227.2,0.836,95.1,0.014028,ON
11/10/2025 9:43,227.2,0.836,95.1,0.01416,ON
11/10/2025 9:43,227.2,0.836,95.1,0.014292,ON
11/10/2025 9:43,227.2,0.836,95.1,0.014425,ON
11/10/2025 9:43,227.2,0.836,95.1,0.014557,ON
11/10/2025 9:43,227.2,0.836,95.1,0.014689,ON
11/10/2025 9:43,227.2,0.836,95.1,0.014821,ON
11/10/2025 9:44,227.2,0.836,95.1,0.014953,ON
11/10/2025 9:44,227.2,0.836,95.1,0.015085,ON
11/10/2025 9:44,227.2,0.836,95.1,0.015217,ON
11/10/2025 9:44,227.2,0.836,95.1,0.015349,ON
11/10/2025 9:44,227.2,0.836,95.1,0.015481,ON
11/10/2025 9:44,227.2,0.836,95.1,0.015613,ON
11/10/2025 9:44,227.2,0.836,95.1,0.015745,ON
11/10/2025 9:44,227.2,0.836,95.1,0.015877,ON
11/10/2025 9:44,227.2,0.836,95.1,0.01601,ON
11/10/2025 9:44,227.2,0.836,95.1,0.016142,ON
11/10/2025 9:44,227.2,0.836,95.1,0.016274,ON
11/10/2025 9:44,227.2,0.836,95.1,0.016406,ON
11/10/2025 9:45,227.2,0.836,95.1,0.016538,ON
11/10/2025 9:45,227.2,0.836,95.1,0.01667,ON
11/10/2025 9:45,227.2,0.836,95.1,0.016802,ON
11/10/2025 9:45,227.2,0.836,95.1,0.016934,ON
11/10/2025 9:45,227.2,0.836,95.1,0.017066,ON
11/10/2025 9:45,227.2,0.836,95.1,0.017198,ON
11/10/2025 9:45,227.2,0.836,95.1,0.01733,ON
11/10/2025 9:45,227.2,0.836,95.1,0.017463,ON
11/10/2025 9:45,227.2,0.836,95.1,0.017595,ON
11/10/2025 9:45,227.2,0.836,95.1,0.017727,ON
11/10/2025 9:45,227.2,0.836,95.1,0.017859,ON
11/10/2025 9:45,227.2,0.836,95.1,0.017991,ON
11/10/2025 9:46,227.2,0.836,95.1,0.018123,ON
11/10/2025 9:46,227.2,0.836,95.1,0.018255,ON
11/10/2025 9:46,227.2,0.836,95.1,0.018387,ON
11/10/2025 9:46,227.2,0.836,95.1,0.018519,ON
11/10/2025 9:46,227.2,0.836,95.1,0.018651,ON
11/10/2025 9:46,227.2,0.836,95.1,0.018783,ON
11/10/2025 9:46,227.2,0.836,95.1,0.018915,ON
11/10/2025 9:46,227.2,0.836,95.1,0.019048,ON
11/10/2025 9:46,227.2,0.836,95.1,0.01918,ON
11/10/2025 9:46,227.2,0.836,95.1,0.019312,ON
11/10/2025 9:46,227.2,0.836,95.1,0.019444,ON
11/10/2025 9:46,227.2,0.836,95.1,0.019576,ON
11/10/2025 9:47,227.2,0.836,95.1,0.019708,ON
11/10/2025 9:47,227.2,0.836,95.1,0.01984,ON
11/10/2025 9:47,227.2,0.836,95.1,0.019972,ON
11/10/2025 9:47,227.2,0.836,95.1,0.020104,ON
11/10/2025 9:47,227.2,0.836,95.1,0.020236,ON
11/10/2025 9:47,227.2,0.836,95.1,0.020368,ON
11/10/2025 9:47,227.2,0.836,95.1,0.0205,ON
11/10/2025 9:47,227.2,0.836,95.1,0.020633,ON
11/10/2025 9:47,227.2,0.836,95.1,0.020765,ON
11/10/2025 9:47,227.2,0.836,95.1,0.020897,ON
11/10/2025 9:47,227.2,0.836,95.1,0.021029,ON
11/10/2025 9:47,227.2,0.836,95.1,0.021161,ON
11/10/2025 9:48,227.2,0.836,95.1,0.021293,ON
11/10/2025 9:48,227.2,0.836,95.1,0.021425,ON
11/10/2025 9:48,227.2,0.836,95.1,0.021557,ON
11/10/2025 9:48,227.2,0.836,95.1,0.021689,ON
11/10/2025 9:48,227.2,0.836,95.1,0.021821,ON
11/10/2025 9:48,227.2,0.836,95.1,0.021953,ON
11/10/2025 9:48,227.2,0.836,95.1,0.022085,ON
11/10/2025 9:48,227.2,0.836,95.1,0.022218,ON
11/10/2025 9:48,227.2,0.836,95.1,0.02235,ON
11/10/2025 9:48,227.2,0.836,95.1,0.022482,ON
11/10/2025 9:48,227.2,0.836,95.1,0.022614,ON
11/10/2025 9:48,227.2,0.836,95.1,0.022746,ON
11/10/2025 9:49,227.2,0.836,95.1,0.022878,ON
11/10/2025 9:49,227.2,0.836,95.1,0.02301,ON
11/10/2025 9:49,227.2,0.836,95.1,0.023142,ON
11/10/2025 9:49,227.2,0.836,95.1,0.023274,ON
11/10/2025 9:49,227.2,0.836,95.1,0.023406,ON
11/10/2025 9:49,227.2,0.836,95.1,0.023538,ON
11/10/2025 9:49,227.2,0.836,95.1,0.02367,ON
11/10/2025 9:49,227.2,0.836,95.1,0.023803,ON
11/10/2025 9:49,227.2,0.836,95.1,0.023935,ON
11/10/2025 9:49,227.2,0.836,95.1,0.024067,ON
11/10/2025 9:49,227.2,0.836,95.1,0.024199,ON
11/10/2025 9:49,227.2,0.836,95.1,0.024331,ON
11/10/2025 9:50,227.2,0.836,95.1,0.024463,ON
11/10/2025 9:50,227.2,0.836,95.1,0.024595,ON
11/10/2025 9:50,227.2,0.836,95.1,0.024727,ON
11/10/2025 9:50,227.2,0.836,95.1,0.024859,ON
11/10/2025 9:50,227.2,0.836,95.1,0.024991,ON
11/10/2025 9:50,227.2,0.836,95.1,0.025123,ON
11/10/2025 9:50,227.2,0.836,95.1,0.025255,ON
11/10/2025 9:50,227.2,0.836,95.1,0.025388,ON
11/10/2025 9:50,227.2,0.836,95.1,0.02552,ON
11/10/2025 9:50,227.2,0.836,95.1,0.025652,ON
11/10/2025 9:50,227.2,0.836,95.1,0.025784,ON
11/10/2025 9:50,227.2,0.836,95.1,0.025916,ON
11/10/2025 9:51,227.2,0.836,95.1,0.026048,ON
11/10/2025 9:51,227.2,0.836,95.1,0.02618,ON
11/10/2025 9:51,227.2,0.836,95.1,0.026312,ON
11/10/2025 9:51,227.2,0.836,95.1,0.026444,ON
11/10/2025 9:51,227.2,0.836,95.1,0.026576,ON
11/10/2025 9:51,227.2,0.836,95.1,0.026708,ON
11/10/2025 9:51,227.2,0.836,95.1,0.02684,ON
11/10/2025 9:51,227.2,0.836,95.1,0.026973,ON
11/10/2025 9:51,227.2,0.836,95.1,0.027105,ON
11/10/2025 9:51,227.2,0.836,95.1,0.027237,ON
11/10/2025 9:51,227.2,0.836,95.1,0.027369,ON
11/10/2025 9:51,227.2,0.836,95.1,0.027501,ON
11/10/2025 9:52,227.2,0.836,95.1,0.027633,ON
11/10/2025 9:52,227.2,0.836,95.1,0.027765,ON
11/10/2025 9:52,227.2,0.836,95.1,0.027897,ON
11/10/2025 9:52,227.2,0.836,95.1,0.028029,ON
11/10/2025 9:52,227.2,0.836,95.1,0.028161,ON
11/10/2025 9:52,227.2,0.836,95.1,0.028293,ON
11/10/2025 9:52,227.2,0.836,95.1,0.028425,ON
11/10/2025 9:52,227.2,0.836,95.1,0.028558,ON
11/10/2025 9:52,227.2,0.836,95.1,0.02869,ON
11/10/2025 9:52,227.2,0.836,95.1,0.028822,ON
11/10/2025 9:52,227.2,0.836,95.1,0.028954,ON
11/10/2025 9:52,227.2,0.836,95.1,0.029086,ON
11/10/2025 9:53,227.2,0.836,95.1,0.029218,ON
11/10/2025 9:53,227.2,0.836,95.1,0.02935,ON
11/10/2025 9:53,227.2,0.836,95.1,0.029482,ON
11/10/2025 9:53,227.2,0.836,95.1,0.029614,ON
11/10/2025 9:53,227.2,0.836,95.1,0.029746,ON
11/10/2025 9:53,227.2,0.836,95.1,0.029878,ON
11/10/2025 9:53,227.2,0.836,95.1,0.03001,ON
11/10/2025 9:53,227.2,0.836,95.1,0.030143,ON
11/10/2025 9:53,227.2,0.836,95.1,0.030275,ON
11/10/2025 9:53,227.2,0.836,95.1,0.030407,ON
11/10/2025 9:53,227.2,0.836,95.1,0.030539,ON
11/10/2025 9:53,227.2,0.836,95.1,0.030671,ON
11/10/2025 9:54,227.2,0.836,95.1,0.030803,ON
11/10/2025 9:54,227.2,0.836,95.1,0.030935,ON
11/10/2025 9:54,227.2,0.836,95.1,0.031067,ON
11/10/2025 9:54,227.2,0.836,95.1,0.031199,ON
11/10/2025 9:54,227.2,0.836,95.1,0.031331,ON
11/10/2025 9:54,227.2,0.836,95.1,0.031463,ON
11/10/2025 9:54,227.2,0.836,95.1,0.031595,ON
11/10/2025 9:54,227.2,0.836,95.1,0.031728,ON
11/10/2025 9:54,227.2,0.836,95.1,0.03186,ON
11/10/2025 9:54,227.2,0.836,95.1,0.031992,ON
11/10/2025 9:54,227.2,0.836,95.1,0.032124,ON
11/10/2025 9:54,227.2,0.836,95.1,0.032256,ON
11/10/2025 9:55,227.2,0.836,95.1,0.032388,ON
11/10/2025 9:55,227.2,0.836,95.1,0.03252,ON
11/10/2025 9:55,227.2,0.836,95.1,0.032652,ON
11/10/2025 9:55,227.2,0.836,95.1,0.032784,ON
11/10/2025 9:55,227.2,0.836,95.1,0.032916,ON
11/10/2025 9:55,227.2,0.836,95.1,0.033048,ON
11/10/2025 9:55,227.2,0.836,95.1,0.03318,ON
11/10/2025 9:55,227.2,0.836,95.1,0.033313,ON
11/10/2025 9:55,227.2,0.836,95.1,0.033445,ON
11/10/2025 9:55,227.2,0.836,95.1,0.033577,ON
11/10/2025 9:55,227.2,0.836,95.1,0.033709,ON
11/10/2025 9:55,227.2,0.836,95.1,0.033841,ON
11/10/2025 9:56,227.2,0.836,95.1,0.033973,ON
11/10/2025 9:56,227.2,0.836,95.1,0.034105,ON
11/10/2025 9:56,227.2,0.836,95.1,0.034237,ON
11/10/2025 9:56,227.2,0.836,95.1,0.034369,ON
11/10/2025 9:56,227.2,0.836,95.1,0.034501,ON
11/10/2025 9:56,227.2,0.836,95.1,0.034633,ON
11/10/2025 9:56,227.2,0.836,95.1,0.034765,ON
11/10/2025 9:56,227.2,0.836,95.1,0.034898,ON
11/10/2025 9:56,227.2,0.836,95.1,0.03503,ON
11/10/2025 9:56,227.2,0.836,95.1,0.035162,ON
11/10/2025 9:56,227.2,0.836,95.1,0.035294,ON
11/10/2025 9:56,227.2,0.836,95.1,0.035426,ON
11/10/2025 9:57,227.2,0.836,95.1,0.035558,ON
11/10/2025 9:57,227.2,0.836,95.1,0.03569,ON
11/10/2025 9:57,227.2,0.836,95.1,0.035822,ON
11/10/2025 9:57,227.2,0.836,95.1,0.035954,ON
11/10/2025 9:57,227.2,0.836,95.1,0.036086,ON
11/10/2025 9:57,227.2,0.836,95.1,0.036218,ON
11/10/2025 9:57,227.2,0.836,95.1,0.03635,ON
11/10/2025 9:57,227.2,0.836,95.1,0.036483,ON
11/10/2025 9:57,227.2,0.836,95.1,0.036615,ON
11/10/2025 9:57,227.2,0.836,95.1,0.036747,ON
11/10/2025 9:58,227.2,0.836,95.1,0.036879,ON
11/10/2025 9:58,227.2,0.836,95.1,0.037011,ON
11/10/2025 9:58,227.2,0.836,95.1,0.037143,ON
11/10/2025 9:58,227.2,0.836,95.1,0.037275,ON
11/10/2025 9:58,227.2,0.836,95.1,0.037407,ON
11/10/2025 9:58,227.2,0.836,95.1,0.037539,ON
11/10/2025 9:58,227.2,0.836,95.1,0.037671,ON
11/10/2025 9:58,227.2,0.836,95.1,0.037803,ON
11/10/2025 9:58,227.2,0.836,95.1,0.037935,ON
11/10/2025 9:58,227.2,0.836,95.1,0.038068,ON
11/10/2025 9:58,227.2,0.836,95.1,0.0382,ON
11/10/2025 9:58,227.2,0.836,95.1,0.038332,ON
11/10/2025 9:59,227.2,0.836,95.1,0.038464,ON
11/10/2025 9:59,227.2,0.836,95.1,0.038596,ON
11/10/2025 9:59,227.2,0.836,95.1,0.038728,ON
11/10/2025 9:59,227.2,0.836,95.1,0.03886,ON
11/10/2025 9:59,227.2,0.836,95.1,0.038992,ON
11/10/2025 9:59,227.2,0.836,95.1,0.039124,ON
11/10/2025 9:59,227.2,0.836,95.1,0.039256,ON
11/10/2025 9:59,227.2,0.836,95.1,0.039388,ON
11/10/2025 9:59,227.2,0.836,95.1,0.03952,ON
11/10/2025 9:59,227.2,0.836,95.1,0.039653,ON
11/10/2025 9:59,227.2,0.836,95.1,0.039785,ON
11/10/2025 9:59,227.2,0.836,95.1,0.039917,ON
11/10/2025 10:00,227.2,0.836,95.1,0.040049,ON
11/10/2025 10:00,227.2,0.836,95.1,0.040181,ON
11/10/2025 10:00,227.2,0.836,95.1,0.040313,ON
11/10/2025 10:00,227.2,0.836,95.1,0.040445,ON
11/10/2025 10:00,227.2,0.836,95.1,0.040577,ON
11/10/2025 10:00,227.2,0.836,95.1,0.040709,ON
11/10/2025 10:00,227.2,0.836,95.1,0.040841,ON
11/10/2025 10:00,227.2,0.836,95.1,0.040973,ON
11/10/2025 10:00,227.2,0.836,95.1,0.041105,ON
11/10/2025 10:00,227.2,0.836,95.1,0.041238,ON
11/10/2025 10:00,227.2,0.836,95.1,0.04137,ON
11/10/2025 10:00,227.2,0.836,95.1,0.041502,ON
11/10/2025 10:01,227.2,0.836,95.1,0.041634,ON
11/10/2025 10:01,227.2,0.836,95.1,0.041766,ON
11/10/2025 10:01,227.2,0.836,95.1,0.041898,ON
11/10/2025 10:01,227.2,0.836,95.1,0.04203,ON
11/10/2025 10:01,227.2,0.836,95.1,0.042162,ON
11/10/2025 10:01,227.2,0.836,95.1,0.042294,ON
11/10/2025 10:01,227.2,0.836,95.1,0.042426,ON
11/10/2025 10:01,227.2,0.836,95.1,0.042558,ON
11/10/2025 10:01,227.2,0.836,95.1,0.04269,ON
11/10/2025 10:01,227.2,0.836,95.1,0.042822,ON
11/10/2025 10:01,227.2,0.836,95.1,0.042955,ON
11/10/2025 10:01,227.2,0.836,95.1,0.043087,ON
11/10/2025 10:02,227.2,0.836,95.1,0.043219,ON
11/10/2025 10:02,227.2,0.836,95.1,0.043351,ON
11/10/2025 10:02,227.2,0.836,95.1,0.043483,ON
11/10/2025 10:02,227.2,0.836,95.1,0.043615,ON
11/10/2025 10:02,227.2,0.836,95.1,0.043747,ON
11/10/2025 10:02,227.2,0.836,95.1,0.043879,ON
11/10/2025 10:02,227.2,0.836,95.1,0.044011,ON
11/10/2025 10:02,227.2,0.836,95.1,0.044143,ON
11/10/2025 10:02,227.2,0.836,95.1,0.044275,ON
11/10/2025 10:02,227.2,0.836,95.1,0.044407,ON
11/10/2025 10:02,227.2,0.836,95.1,0.04454,ON
11/10/2025 10:02,227.2,0.836,95.1,0.044672,ON
11/10/2025 10:03,227.2,0.836,95.1,0.044804,ON
11/10/2025 10:03,227.2,0.836,95.1,0.044936,ON
11/10/2025 10:03,227.2,0.836,95.1,0.045068,ON
11/10/2025 10:03,227.2,0.836,95.1,0.0452,ON
11/10/2025 10:03,227.2,0.836,95.1,0.045332,ON
11/10/2025 10:03,227.2,0.836,95.1,0.045464,ON
11/10/2025 10:03,227.2,0.836,95.1,0.045596,ON
11/10/2025 10:03,227.2,0.836,95.1,0.045728,ON
11/10/2025 10:03,227.2,0.836,95.1,0.04586,ON
11/10/2025 10:03,227.2,0.836,95.1,0.045992,ON
11/10/2025 10:03,227.2,0.836,95.1,0.046125,ON
11/10/2025 10:03,227.2,0.836,95.1,0.046257,ON
11/10/2025 10:04,227.2,0.836,95.1,0.046389,ON
11/10/2025 10:04,227.2,0.836,95.1,0.046521,ON
11/10/2025 10:04,227.2,0.836,95.1,0.046653,ON
11/10/2025 10:04,227.2,0.836,95.1,0.046785,ON
11/10/2025 10:04,227.2,0.836,95.1,0.046917,ON
11/10/2025 10:04,227.2,0.836,95.1,0.047049,ON
11/10/2025 10:04,227.2,0.836,95.1,0.047181,ON
11/10/2025 10:04,227.2,0.836,95.1,0.047313,ON
11/10/2025 10:04,227.2,0.836,95.1,0.047445,ON
11/10/2025 10:04,227.2,0.836,95.1,0.047577,ON
11/10/2025 10:05,227.2,0.836,95.1,0.04771,ON
11/10/2025 10:05,227.2,0.836,95.1,0.047842,ON
11/10/2025 10:05,227.2,0.836,95.1,0.047974,ON
11/10/2025 10:05,227.2,0.836,95.1,0.048106,ON
11/10/2025 10:05,227.2,0.836,95.1,0.048238,ON
11/10/2025 10:05,227.2,0.836,95.1,0.04837,ON
11/10/2025 10:05,227.2,0.836,95.1,0.048502,ON
11/10/2025 10:05,227.2,0.836,95.1,0.048634,ON
11/10/2025 10:05,227.2,0.836,95.1,0.048766,ON
11/10/2025 10:05,227.2,0.836,95.1,0.048898,ON
11/10/2025 10:05,227.2,0.836,95.1,0.04903,ON
11/10/2025 10:05,227.2,0.836,95.1,0.049162,ON
11/10/2025 10:06,227.2,0.836,95.1,0.049295,ON
11/10/2025 10:06,227.2,0.836,95.1,0.049427,ON
11/10/2025 10:06,227.2,0.836,95.1,0.049559,ON
11/10/2025 10:06,227.2,0.836,95.1,0.049691,ON
11/10/2025 10:06,227.2,0.836,95.1,0.049823,ON
11/10/2025 10:06,227.2,0.836,95.1,0.049955,ON
11/10/2025 10:06,227.2,0.836,95.1,0.050087,ON
11/10/2025 10:06,227.2,0.836,95.1,0.050219,ON
11/10/2025 10:06,227.2,0.836,95.1,0.050351,ON
11/10/2025 10:06,227.2,0.836,95.1,0.050483,ON
11/10/2025 10:06,227.2,0.836,95.1,0.050615,ON
11/10/2025 10:06,227.2,0.836,95.1,0.050747,ON
11/10/2025 10:07,227.2,0.836,95.1,0.05088,ON
11/10/2025 10:07,227.2,0.836,95.1,0.051012,ON
11/10/2025 10:07,227.2,0.836,95.1,0.051144,ON
11/10/2025 10:07,227.2,0.836,95.1,0.051276,ON
11/10/2025 10:07,227.2,0.836,95.1,0.051408,ON
11/10/2025 10:07,227.2,0.836,95.1,0.05154,ON
11/10/2025 10:07,227.2,0.836,95.1,0.051672,ON
11/10/2025 10:07,227.2,0.836,95.1,0.051804,ON
11/10/2025 10:07,227.2,0.836,95.1,0.051936,ON
11/10/2025 10:07,227.2,0.836,95.1,0.052068,ON
11/10/2025 10:07,227.2,0.836,95.1,0.0522,ON
11/10/2025 10:07,227.2,0.836,95.1,0.052332,ON
11/10/2025 10:08,227.2,0.836,95.1,0.052465,ON
11/10/2025 10:08,227.2,0.836,95.1,0.052597,ON
11/10/2025 10:08,227.2,0.836,95.1,0.052729,ON
11/10/2025 10:08,227.2,0.836,95.1,0.052861,ON
11/10/2025 10:08,227.2,0.836,95.1,0.052993,ON
11/10/2025 10:08,227.2,0.836,95.1,0.053125,ON
11/10/2025 10:08,227.2,0.836,95.1,0.053257,ON
11/10/2025 10:08,227.2,0.836,95.1,0.053389,ON
11/10/2025 10:08,227.2,0.836,95.1,0.053521,ON
11/10/2025 10:08,227.2,0.836,95.1,0.053653,ON
11/10/2025 10:08,227.2,0.836,95.1,0.053785,ON
11/10/2025 10:09,227.2,0.836,95.1,0.053917,ON
11/10/2025 10:09,227.2,0.836,95.1,0.05405,ON
11/10/2025 10:09,227.2,0.836,95.1,0.054182,ON
11/10/2025 10:09,227.2,0.836,95.1,0.054314,ON
11/10/2025 10:09,227.2,0.836,95.1,0.054446,ON
11/10/2025 10:09,227.2,0.836,95.1,0.054578,ON
11/10/2025 10:09,227.2,0.836,95.1,0.05471,ON
11/10/2025 10:09,227.2,0.836,95.1,0.054842,ON
11/10/2025 10:09,227.2,0.836,95.1,0.054974,ON
11/10/2025 10:09,227.2,0.836,95.1,0.055106,ON
11/10/2025 10:09,227.2,0.836,95.1,0.055238,ON
11/10/2025 10:09,227.2,0.836,95.1,0.05537,ON
11/10/2025 10:10,227.2,0.836,95.1,0.055502,ON
11/10/2025 10:10,227.2,0.836,95.1,0.055635,ON
11/10/2025 10:10,227.2,0.836,95.1,0.055767,ON
11/10/2025 10:10,227.2,0.836,95.1,0.055899,ON
11/10/2025 10:10,227.2,0.836,95.1,0.056031,ON
11/10/2025 10:10,227.2,0.836,95.1,0.056163,ON
11/10/2025 10:10,227.2,0.836,95.1,0.056295,ON
11/10/2025 10:10,227.2,0.836,95.1,0.056427,ON
11/10/2025 10:10,227.2,0.836,95.1,0.056559,ON
11/10/2025 10:10,227.2,0.836,95.1,0.056691,ON
11/10/2025 10:10,227.2,0.838,95.4,0.056824,ON
11/10/2025 10:10,227.2,0.838,95.4,0.056956,ON
11/10/2025 10:11,227.2,0.838,95.4,0.057089,ON
11/10/2025 10:11,227.2,0.838,95.4,0.057221,ON
11/10/2025 10:11,227.2,0.838,95.4,0.057354,ON
11/10/2025 10:11,227.2,0.838,95.4,0.057486,ON
11/10/2025 10:11,227.2,0.838,95.4,0.057619,ON
11/10/2025 10:11,227.2,0.838,95.4,0.057751,ON
11/10/2025 10:11,227.2,0.838,95.4,0.057884,ON
11/10/2025 10:11,227.2,0.838,95.4,0.058016,ON
11/10/2025 10:11,227.2,0.838,95.4,0.058149,ON
11/10/2025 10:11,227.2,0.838,95.4,0.058281,ON
11/10/2025 10:11,227.2,0.838,95.4,0.058414,ON
11/10/2025 10:11,227.2,0.838,95.4,0.058546,ON
11/10/2025 10:12,227.2,0.838,95.4,0.058679,ON
11/10/2025 10:12,227.2,0.838,95.4,0.058811,ON
11/10/2025 10:12,227.2,0.838,95.4,0.058944,ON
11/10/2025 10:12,227.2,0.838,95.4,0.059076,ON
11/10/2025 10:12,227.2,0.838,95.4,0.059209,ON
11/10/2025 10:12,227.2,0.838,95.4,0.059341,ON
11/10/2025 10:12,227.2,0.838,95.4,0.059474,ON
11/10/2025 10:12,227.2,0.838,95.4,0.059606,ON
11/10/2025 10:12,227.2,0.838,95.4,0.059739,ON
11/10/2025 10:12,227.2,0.838,95.4,0.059871,ON
11/10/2025 10:12,227.2,0.838,95.4,0.060004,ON
11/10/2025 10:12,227.2,0.838,95.4,0.060136,ON
11/10/2025 10:13,227.2,0.838,95.4,0.060269,ON
11/10/2025 10:13,227.2,0.838,95.4,0.060401,ON
11/10/2025 10:13,227.2,0.838,95.4,0.060534,ON
11/10/2025 10:13,227.2,0.838,95.4,0.060666,ON
11/10/2025 10:13,227.2,0.838,95.4,0.060799,ON
11/10/2025 10:13,227.2,0.838,95.4,0.060931,ON
11/10/2025 10:13,227.2,0.838,95.4,0.061064,ON
11/10/2025 10:13,227.2,0.838,95.4,0.061196,ON
11/10/2025 10:13,227.2,0.838,95.4,0.061329,ON
11/10/2025 10:13,227.2,0.838,95.4,0.061461,ON
11/10/2025 10:13,227.2,0.838,95.4,0.061594,ON
11/10/2025 10:14,227.2,0.838,95.4,0.061726,ON
11/10/2025 10:14,227.2,0.838,95.4,0.061859,ON
11/10/2025 10:14,227.2,0.838,95.4,0.061991,ON
11/10/2025 10:14,227.2,0.838,95.4,0.062124,ON
11/10/2025 10:14,227.2,0.838,95.4,0.062256,ON
11/10/2025 10:14,227.2,0.838,95.4,0.062389,ON
11/10/2025 10:14,227.2,0.838,95.4,0.062521,ON
11/10/2025 10:14,227.2,0.838,95.4,0.062654,ON
11/10/2025 10:14,227.2,0.838,95.4,0.062786,ON
11/10/2025 10:14,227.2,0.838,95.4,0.062919,ON
11/10/2025 10:14,227.2,0.838,95.4,0.063051,ON
11/10/2025 10:14,227.2,0.838,95.4,0.063184,ON
11/10/2025 10:15,227.2,0.838,95.4,0.063316,ON
11/10/2025 10:15,227.2,0.838,95.4,0.063449,ON
11/10/2025 10:15,227.2,0.838,95.4,0.063581,ON
11/10/2025 10:15,227.2,0.838,95.4,0.063714,ON
11/10/2025 10:15,227.2,0.838,95.4,0.063846,ON
11/10/2025 10:15,227.2,0.838,95.4,0.063979,ON
11/10/2025 10:15,227.2,0.838,95.4,0.064111,ON
11/10/2025 10:15,227.2,0.838,95.4,0.064244,ON
11/10/2025 10:15,227.2,0.838,95.4,0.064376,ON
11/10/2025 10:15,227.2,0.838,95.4,0.064509,ON
11/10/2025 10:15,227.2,0.838,95.4,0.064641,ON
11/10/2025 10:15,227.2,0.838,95.4,0.064774,ON
11/10/2025 10:16,227.2,0.838,95.4,0.064906,ON
11/10/2025 10:16,227.2,0.838,95.4,0.065039,ON
11/10/2025 10:16,227.2,0.838,95.4,0.065171,ON
11/10/2025 10:16,227.2,0.838,95.4,0.065304,ON
11/10/2025 10:16,227.2,0.838,95.4,0.065436,ON
11/10/2025 10:16,227.2,0.838,95.4,0.065569,ON
11/10/2025 10:16,227.2,0.838,95.4,0.065701,ON
11/10/2025 10:16,227.2,0.838,95.4,0.065834,ON
11/10/2025 10:16,227.2,0.838,95.4,0.065966,ON
11/10/2025 10:16,227.2,0.838,95.4,0.066099,ON
11/10/2025 10:16,227.2,0.838,95.4,0.066231,ON
11/10/2025 10:16,227.2,0.838,95.4,0.066364,ON
11/10/2025 10:17,227.2,0.838,95.4,0.066496,ON
11/10/2025 10:17,227.2,0.838,95.4,0.066629,ON
11/10/2025 10:17,227.2,0.838,95.4,0.066761,ON
11/10/2025 10:17,227.2,0.838,95.4,0.066894,ON
11/10/2025 10:17,227.2,0.838,95.4,0.067026,ON
11/10/2025 10:17,227.2,0.838,95.4,0.067159,ON
11/10/2025 10:17,227.2,0.838,95.4,0.067291,ON
11/10/2025 10:17,227.2,0.838,95.4,0.067424,ON
11/10/2025 10:17,227.2,0.838,95.4,0.067556,ON
11/10/2025 10:17,227.2,0.838,95.4,0.067689,ON
11/10/2025 10:17,227.2,0.838,95.4,0.067821,ON
11/10/2025 10:17,227.2,0.838,95.4,0.067954,ON
11/10/2025 10:18,227.2,0.838,95.4,0.068086,ON
11/10/2025 10:18,227.2,0.838,95.4,0.068219,ON
11/10/2025 10:18,227.2,0.838,95.4,0.068351,ON
11/10/2025 10:18,227.2,0.838,95.4,0.068484,ON
11/10/2025 10:18,227.2,0.838,95.4,0.068616,ON
11/10/2025 10:18,227.2,0.838,95.4,0.068749,ON
11/10/2025 10:18,227.2,0.838,95.4,0.068881,ON
11/10/2025 10:18,227.2,0.838,95.4,0.069014,ON
11/10/2025 10:18,227.2,0.838,95.4,0.069146,ON
11/10/2025 10:18,227.2,0.838,95.4,0.069279,ON
11/10/2025 10:18,227.2,0.838,95.4,0.069411,ON
11/10/2025 10:18,227.2,0.838,95.4,0.069544,ON
11/10/2025 10:19,227.2,0.838,95.4,0.069676,ON
11/10/2025 10:19,227.2,0.838,95.4,0.069809,ON
11/10/2025 10:19,227.2,0.838,95.4,0.069941,ON
11/10/2025 10:19,227.2,0.838,95.4,0.070074,ON
11/10/2025 10:19,227.2,0.838,95.4,0.070206,ON
11/10/2025 10:19,227.2,0.838,95.4,0.070339,ON
11/10/2025 10:19,227.2,0.838,95.4,0.070471,ON
11/10/2025 10:19,227.2,0.838,95.4,0.070604,ON
11/10/2025 10:19,227.2,0.838,95.4,0.070736,ON
11/10/2025 10:19,227.2,0.838,95.4,0.070869,ON
11/10/2025 10:19,227.2,0.838,95.4,0.071001,ON
11/10/2025 10:19,227.2,0.838,95.4,0.071134,ON
11/10/2025 10:20,227.2,0.838,95.4,0.071266,ON
11/10/2025 10:20,227.2,0.838,95.4,0.071399,ON
11/10/2025 10:20,227.2,0.838,95.4,0.071531,ON
11/10/2025 10:20,227.2,0.838,95.4,0.071664,ON
11/10/2025 10:20,227.2,0.838,95.4,0.071796,ON
11/10/2025 10:20,227.2,0.838,95.4,0.071929,ON
11/10/2025 10:20,227.2,0.838,95.4,0.072061,ON
11/10/2025 10:20,227.2,0.838,95.4,0.072194,ON
11/10/2025 10:20,227.2,0.838,95.4,0.072326,ON
11/10/2025 10:20,227.2,0.838,95.4,0.072459,ON
11/10/2025 10:20,227.2,0.838,95.4,0.072591,ON
11/10/2025 10:20,227.2,0.838,95.4,0.072724,ON
11/10/2025 10:21,227.2,0.838,95.4,0.072856,ON
11/10/2025 10:21,227.2,0.838,95.4,0.072989,ON
11/10/2025 10:21,227.2,0.838,95.4,0.073121,ON
